#timestamp,q_w,q_x,q_y,q_z,p_x,p_y,p_z,v_x,v_y,v_z,bg_x,bg_y,bg_z,ba_x,ba_y,ba_z
1776237811167325440,1.0,0.0,0.0,0.0,0.01380562037229538,0.021399151533842087,56.798679530620575,0.017386382445693016,-0.007723302114754915,1.8567739725112915,0,0,0,0,0,0
1776237811178963712,1.0,0.0,0.0,0.0,0.01401442289352417,0.021306687965989113,56.820923030376434,0.017411302775144577,-0.0076866778545081615,1.8504105806350708,0,0,0,0,0,0
1776237811198541056,1.0,0.0,0.0,0.0,0.01427575945854187,0.021191755309700966,56.84862154722214,0.01742996647953987,-0.0076364437118172646,1.8425062894821167,0,0,0,0,0,0
1776237811221423616,1.0,0.0,0.0,0.0,0.014589570462703705,0.021054888144135475,56.88169878721237,0.01743404194712639,-0.007569622714072466,1.833093285560608,0,0,0,0,0,0
1776237811245899776,1.0,0.0,0.0,0.0,0.014955520629882812,0.02089681848883629,56.92008227109909,0.017413504421710968,-0.007482638582587242,1.8222098350524902,0,0,0,0,0,0
1776237811258703104,1.0,0.0,0.0,0.0,0.01542491465806961,0.020696448162198067,56.96909350156784,0.01734703592956066,-0.007356501184403896,1.8083698749542236,0,0,0,0,0,0
1776237811271416320,1.0,0.0,0.0,0.0,0.015632830560207367,0.020608531311154366,56.990757167339325,0.017303014174103737,-0.00729526998475194,1.8022732734680176,0,0,0,0,0,0
1776237811282609664,1.0,0.0,0.0,0.0,0.015840165317058563,0.020521368831396103,57.01234835386276,0.017250072211027145,-0.007230854127556086,1.7962098121643066,0,0,0,0,0,0
1776237811294006272,1.0,0.0,0.0,0.0,0.015995219349861145,0.02045651525259018,57.02849596738815,0.017204532399773598,-0.007180463057011366,1.7916467189788818,0,0,0,0,0,0
1776237811307025664,1.0,0.0,0.0,0.0,0.016252659261226654,0.020349467173218727,57.0553132891655,0.017117492854595184,-0.007091147359460592,1.7840328216552734,0,0,0,0,0,0
1776237811318399232,1.0,0.0,0.0,0.0,0.016457609832286835,0.02026483602821827,57.07668322324753,0.017038431018590927,-0.007012640591710806,1.7779738903045654,0,0,0,0,0,0
1776237811330900992,1.0,0.0,0.0,0.0,0.01666157692670822,0.020181188359856606,57.09798449277878,0.016953131183981895,-0.0069271656684577465,1.7719157934188843,0,0,0,0,0,0
1776237811341957120,1.0,0.0,0.0,0.0,0.016813859343528748,0.02011914923787117,57.11391466856003,0.016886256635189056,-0.006858142092823982,1.7673569917678833,0,0,0,0,0,0
1776237811353137664,1.0,0.0,0.0,0.0,0.01701594889163971,0.020037434995174408,57.13508623838425,0.016793811693787575,-0.006759041454643011,1.7612946033477783,0,0,0,0,0,0
1776237811363979264,1.0,0.0,0.0,0.0,0.017216898500919342,0.019956959411501884,57.15618532896042,0.0166977196931839,-0.0066517675295472145,1.7552531957626343,0,0,0,0,0,0
1776237811377545472,1.0,0.0,0.0,0.0,0.01741669327020645,0.01987781934440136,57.177211940288544,0.016598235815763474,-0.006536175962537527,1.7491798400878906,0,0,0,0,0,0
1776237811390291968,1.0,0.0,0.0,0.0,0.01766471564769745,0.01978093385696411,57.20339220762253,0.016471190378069878,-0.006379493046551943,1.7415580749511719,0,0,0,0,0,0
1776237811403509760,1.0,0.0,0.0,0.0,0.017861761152744293,0.01970517262816429,57.22425478696823,0.016369421035051346,-0.006245491560548544,1.7354522943496704,0,0,0,0,0,0
1776237811416558336,1.0,0.0,0.0,0.0,0.01805759221315384,0.019631056115031242,57.24504488706589,0.016269687563180923,-0.0061061689630150795,1.7293399572372437,0,0,0,0,0,0
1776237811427348224,1.0,0.0,0.0,0.0,0.01825224608182907,0.019558634608983994,57.26575869321823,0.016173962503671646,-0.005963815376162529,1.7232208251953125,0,0,0,0,0,0
1776237811438403328,1.0,0.0,0.0,0.0,0.018445797264575958,0.019487928599119186,57.28640002012253,0.01608327403664589,-0.005820398684591055,1.7170718908309937,0,0,0,0,0,0
1776237811450243328,1.0,0.0,0.0,0.0,0.018590256571769714,0.019436025992035866,57.30183428525925,0.016018293797969818,-0.0057132672518491745,1.7124723196029663,0,0,0,0,0,0
1776237811466893568,1.0,0.0,0.0,0.0,0.018877461552619934,0.01933508925139904,57.33257693052292,0.015894239768385887,-0.005502848420292139,1.7032474279403687,0,0,0,0,0,0
1776237811500293120,1.0,0.0,0.0,0.0,0.019209787249565125,0.019222043454647064,57.36823672056198,0.01575629413127899,-0.005263980012387037,1.692562222480774,0,0,0,0,0,0
1776237811513202944,1.0,0.0,0.0,0.0,0.01963290572166443,0.019083980470895767,57.41375368833542,0.015586651861667633,-0.004964509047567844,1.6789562702178955,0,0,0,0,0,0
1776237811525938176,1.0,0.0,0.0,0.0,0.019819512963294983,0.019025186076760292,57.433864772319794,0.015514393337070942,-0.004834593273699284,1.672931432723999,0,0,0,0,0,0
1776237811538501376,1.0,0.0,0.0,0.0,0.020005255937576294,0.018967943266034126,57.45390719175339,0.015443253330886364,-0.0047056907787919044,1.6669323444366455,0,0,0,0,0,0
1776237811551158272,1.0,0.0,0.0,0.0,0.020190156996250153,0.01891225017607212,57.47387331724167,0.015372036024928093,-0.004576427396386862,1.6609249114990234,0,0,0,0,0,0
1776237811564913152,1.0,0.0,0.0,0.0,0.020420067012310028,0.01884482614696026,57.49872988462448,0.01528215128928423,-0.004412737675011158,1.6533759832382202,0,0,0,0,0,0
1776237811579266048,1.0,0.0,0.0,0.0,0.02060302346944809,0.01879267208278179,57.518535792827606,0.015209830366075039,-0.004279300104826689,1.6473766565322876,0,0,0,0,0,0
1776237811592940288,1.0,0.0,0.0,0.0,0.020830489695072174,0.018729744479060173,57.54319018125534,0.015117690898478031,-0.004110881593078375,1.6399234533309937,0,0,0,0,0,0
1776237811606419456,1.0,0.0,0.0,0.0,0.02105654776096344,0.018669338896870613,57.56773394346237,0.01502144057303667,-0.003943393472582102,1.632498025894165,0,0,0,0,0,0
1776237811621452800,1.0,0.0,0.0,0.0,0.02128111571073532,0.018611423671245575,57.5921670794487,0.01491924375295639,-0.003779144026339054,1.6250810623168945,0,0,0,0,0,0
1776237811655215616,1.0,0.0,0.0,0.0,0.021459639072418213,0.01856684684753418,57.61162966489792,0.014832896180450916,-0.003650485072284937,1.619139552116394,0,0,0,0,0,0
1776237811673528320,1.0,0.0,0.0,0.0,0.02194487303495407,0.018452027812600136,57.66479128599167,0.014564570970833302,-0.003312560496851802,1.6027339696884155,0,0,0,0,0,0
1776237811687745280,1.0,0.0,0.0,0.0,0.02224862575531006,0.018384581431746483,57.69834154844284,0.014357984997332096,-0.00311284139752388,1.5922858715057373,0,0,0,0,0,0
1776237811700816128,1.0,0.0,0.0,0.0,0.022420145571231842,0.018347879871726036,57.7174112200737,0.014226103201508522,-0.003004729049280286,1.5863146781921387,0,0,0,0,0,0
1776237811713688320,1.0,0.0,0.0,0.0,0.02259001135826111,0.018312452360987663,57.73641222715378,0.014083808287978172,-0.002900185761973262,1.5803231000900269,0,0,0,0,0,0
1776237811726547712,1.0,0.0,0.0,0.0,0.022758111357688904,0.018278270959854126,57.75534075498581,0.013930774293839931,-0.0027967316564172506,1.574353575706482,0,0,0,0,0,0
1776237811739970816,1.0,0.0,0.0,0.0,0.022965550422668457,0.01823730394244194,57.77890032529831,0.013724254444241524,-0.002664413070306182,1.5669306516647339,0,0,0,0,0,0
1776237811752813824,1.0,0.0,0.0,0.0,0.023129194974899292,0.018205994740128517,57.797668635845184,0.013546861708164215,-0.002552530961111188,1.5609949827194214,0,0,0,0,0,0
1776237811763879680,1.0,0.0,0.0,0.0,0.02329064905643463,0.01817607320845127,57.81636828184128,0.013359109871089458,-0.0024326189886778593,1.5550706386566162,0,0,0,0,0,0
1776237811780435712,1.0,0.0,0.0,0.0,0.023528464138507843,0.01813403144478798,57.844280421733856,0.01306047011166811,-0.002234360668808222,1.5461540222167969,0,0,0,0,0,0
1776237811794887424,1.0,0.0,0.0,0.0,0.023683950304985046,0.018108075484633446,57.8627969622612,0.012851351872086525,-0.0020895313937216997,1.5402052402496338,0,0,0,0,0,0
1776237811808054784,1.0,0.0,0.0,0.0,0.023836880922317505,0.01808391511440277,57.88124483823776,0.012635499238967896,-0.001935906708240509,1.5342820882797241,0,0,0,0,0,0
1776237811820156928,1.0,0.0,0.0,0.0,0.024024344980716705,0.01805637963116169,57.90420550107956,0.012358237989246845,-0.0017337610479444265,1.5268877744674683,0,0,0,0,0,0
1776237811859952896,1.0,0.0,0.0,0.0,0.024351157248020172,0.018014734610915184,57.945251643657684,0.011849510483443737,-0.001345920143648982,1.5136139392852783,0,0,0,0,0,0
1776237811873846528,1.0,0.0,0.0,0.0,0.02466430515050888,0.017983945086598396,57.985943019390106,0.011349559761583805,-0.0009310495806857944,1.500361442565918,0,0,0,0,0,0
1776237811886959616,1.0,0.0,0.0,0.0,0.024799205362796783,0.01797390915453434,58.0039102435112,0.011134183965623379,-0.0007408774108625948,1.4944807291030884,0,0,0,0,0,0
1776237811899374592,1.0,0.0,0.0,0.0,0.02493155002593994,0.017966175451874733,58.02180880308151,0.010923458263278008,-0.0005476524820551276,1.4886155128479004,0,0,0,0,0,0
1776237811910345984,1.0,0.0,0.0,0.0,0.025061391294002533,0.01796077750623226,58.039638698101044,0.010717411525547504,-0.0003513178671710193,1.4826868772506714,0,0,0,0,0,0
1776237811924109312,1.0,0.0,0.0,0.0,0.025188788771629333,0.01795775815844536,58.05739229917526,0.010516093112528324,-0.00015074129623826593,1.4767279624938965,0,0,0,0,0,0
1776237811936525312,1.0,0.0,0.0,0.0,0.025344692170619965,0.017957421019673347,58.07948702573776,0.010272038169205189,0.00010758651478681713,1.4692795276641846,0,0,0,0,0,0
1776237811949025536,1.0,0.0,0.0,0.0,0.025466814637184143,0.01795998588204384,58.09708422422409,0.010083100758492947,0.0003205716493539512,1.4633188247680664,0,0,0,0,0,0
1776237811964538624,1.0,0.0,0.0,0.0,0.025616347789764404,0.01796683482825756,58.11898058652878,0.009855673648416996,0.0005935804801993072,1.4558441638946533,0,0,0,0,0,0
1776237811978735104,1.0,0.0,0.0,0.0,0.025733567774295807,0.01797528564929962,58.136413753032684,0.00968137290328741,0.0008148967172019184,1.4498780965805054,0,0,0,0,0,0
1776237811992318208,1.0,0.0,0.0,0.0,0.025877222418785095,0.01798957958817482,58.158107936382294,0.009473226964473724,0.0010904314694926143,1.442453384399414,0,0,0,0,0,0
1776237812010321664,1.0,0.0,0.0,0.0,0.02604559063911438,0.018012123182415962,58.18399065732956,0.009237612597644329,0.0014118585968390107,1.4335020780563354,0,0,0,0,0,0
1776237812025197568,1.0,0.0,0.0,0.0,0.026182755827903748,0.01803523302078247,58.2054368853569,0.009050681255757809,0.0016667204909026623,1.4259998798370361,0,0,0,0,0,0
1776237812052632832,1.0,0.0,0.0,0.0,0.026290491223335266,0.01805640198290348,58.222515285015106,0.00890523660928011,0.001859581097960472,1.4200029373168945,0,0,0,0,0,0
1776237812075221248,1.0,0.0,0.0,0.0,0.026603341102600098,0.01813284121453762,58.2733079791069,0.008473878726363182,0.0023686315398663282,1.401938796043396,0,0,0,0,0,0
1776237812087884544,1.0,0.0,0.0,0.0,0.02672908455133438,0.01816973276436329,58.29428118467331,0.008290614932775497,0.002546321600675583,1.3944391012191772,0,0,0,0,0,0
1776237812103030272,1.0,0.0,0.0,0.0,0.02685205638408661,0.018209122121334076,58.31514376401901,0.008103295229375362,0.002701632445678115,1.3869400024414062,0,0,0,0,0,0
1776237812113625088,1.0,0.0,0.0,0.0,0.02694837749004364,0.018242213875055313,58.331752955913544,0.007949257269501686,0.0028109762351959944,1.3809832334518433,0,0,0,0,0,0
1776237812126918144,1.0,0.0,0.0,0.0,0.027042821049690247,0.018276549875736237,58.34828585386276,0.007789180614054203,0.0029097695369273424,1.3750241994857788,0,0,0,0,0,0
1776237812138138368,1.0,0.0,0.0,0.0,0.027135290205478668,0.01831202022731304,58.3647500872612,0.007621064316481352,0.003000353928655386,1.3690550327301025,0,0,0,0,0,0
1776237812150238208,1.0,0.0,0.0,0.0,0.027225688099861145,0.018348537385463715,58.381145656108856,0.007443807553499937,0.0030847713351249695,1.3630833625793457,0,0,0,0,0,0
1776237812160907776,1.0,0.0,0.0,0.0,0.02729206532239914,0.018376575782895088,58.39339083433151,0.007304665632545948,0.0031457047443836927,1.3586186170578003,0,0,0,0,0,0
1776237812173054208,1.0,0.0,0.0,0.0,0.027378574013710022,0.018414806574583054,58.4096605181694,0.007110916543751955,0.0032260804437100887,1.3526290655136108,0,0,0,0,0,0
1776237812184222208,1.0,0.0,0.0,0.0,0.02746269851922989,0.01845400407910347,58.42585772275925,0.006907701957970858,0.003307017032057047,1.346621036529541,0,0,0,0,0,0
1776237812195146496,1.0,0.0,0.0,0.0,0.027544327080249786,0.01849418133497238,58.44197863340378,0.006695195566862822,0.003389024408534169,1.340592861175537,0,0,0,0,0,0
1776237812206115584,1.0,0.0,0.0,0.0,0.027623355388641357,0.018535353243350983,58.45803087949753,0.006474452093243599,0.0034730220213532448,1.3345515727996826,0,0,0,0,0,0
1776237812217295104,1.0,0.0,0.0,0.0,0.027680866420269012,0.018566900864243507,58.47002428770065,0.006304718088358641,0.0035376076120883226,1.3300272226333618,0,0,0,0,0,0
1776237812240208384,1.0,0.0,0.0,0.0,0.027755148708820343,0.018609879538416862,58.48594683408737,0.006074785720556974,0.003625862766057253,1.3239483833312988,0,0,0,0,0,0
1776237812265677824,1.0,0.0,0.0,0.0,0.027895338833332062,0.01869909092783928,58.51757448911667,0.005604926962405443,0.0038099177181720734,1.3118224143981934,0,0,0,0,0,0
1776237812281342976,1.0,0.0,0.0,0.0,0.028039388358592987,0.018804881721735,58.55280703306198,0.005063558928668499,0.004028321709483862,1.2980865240097046,0,0,0,0,0,0
1776237812292377600,1.0,0.0,0.0,0.0,0.028098702430725098,0.018853820860385895,58.56834810972214,0.0048226225189864635,0.0041282945312559605,1.2919455766677856,0,0,0,0,0,0
1776237812304242944,1.0,0.0,0.0,0.0,0.028155140578746796,0.01890396513044834,58.58381289243698,0.004583081696182489,0.004229109734296799,1.285810112953186,0,0,0,0,0,0
1776237812315759360,1.0,0.0,0.0,0.0,0.02820870280265808,0.018955325707793236,58.59920519590378,0.0043450393714010715,0.004330648109316826,1.2796968221664429,0,0,0,0,0,0
1776237812329224960,1.0,0.0,0.0,0.0,0.02825942635536194,0.019007908180356026,58.61452502012253,0.004108554217964411,0.004432875197380781,1.2735857963562012,0,0,0,0,0,0
1776237812340765952,1.0,0.0,0.0,0.0,0.028307318687438965,0.01906171813607216,58.62977236509323,0.003874033223837614,0.0045354547910392284,1.2674671411514282,0,0,0,0,0,0
1776237812357784576,1.0,0.0,0.0,0.0,0.028373926877975464,0.019144736230373383,58.65250414609909,0.0035285446792840958,0.004687491338700056,1.2582682371139526,0,0,0,0,0,0
1776237812370010880,1.0,0.0,0.0,0.0,0.028414912521839142,0.019201576709747314,58.667568385601044,0.0033031345810741186,0.004784767050296068,1.2520853281021118,0,0,0,0,0,0
1776237812380956160,1.0,0.0,0.0,0.0,0.028453215956687927,0.019259558990597725,58.682556331157684,0.0030812788754701614,0.00487759942188859,1.2459135055541992,0,0,0,0,0,0
1776237812392104448,1.0,0.0,0.0,0.0,0.02848021686077118,0.019303759559988976,58.69374865293503,0.002917196834459901,0.0049442388117313385,1.2412896156311035,0,0,0,0,0,0
1776237812404640512,1.0,0.0,0.0,0.0,0.02851393073797226,0.019363608211278915,58.70860689878464,0.002701353980228305,0.0050292843952775,1.2351127862930298,0,0,0,0,0,0
1776237812437337344,1.0,0.0,0.0,0.0,0.0285736545920372,0.019486229866743088,58.73810213804245,0.0022767996415495872,0.005184933077543974,1.2227370738983154,0,0,0,0,0,0
1776237812460312064,1.0,0.0,0.0,0.0,0.028639309108257294,0.019660120829939842,58.778171718120575,0.001703955582343042,0.005339078605175018,1.2056477069854736,0,0,0,0,0,0
1776237812474548992,1.0,0.0,0.0,0.0,0.028662927448749542,0.01974054053425789,58.79619997739792,0.0014443903928622603,0.00538052711635828,1.19785737991333,0,0,0,0,0,0
1776237812488693760,1.0,0.0,0.0,0.0,0.028682634234428406,0.019821463152766228,58.81410998106003,0.001182376523502171,0.005406666547060013,1.1900907754898071,0,0,0,0,0,0
1776237812502648320,1.0,0.0,0.0,0.0,0.028695546090602875,0.019886424764990807,58.82835406064987,0.0009695464395917952,0.0054187048226594925,1.1838685274124146,0,0,0,0,0,0
1776237812517122816,1.0,0.0,0.0,0.0,0.028708063066005707,0.01996777579188347,58.84605425596237,0.0006987227825447917,0.005426851101219654,1.1761155128479004,0,0,0,0,0,0
1776237812529901824,1.0,0.0,0.0,0.0,0.02871512621641159,0.02003292739391327,58.86013048887253,0.0004781839088536799,0.005431459750980139,1.1699094772338867,0,0,0,0,0,0
1776237812540947712,1.0,0.0,0.0,0.0,0.028719522058963776,0.020098134875297546,58.87413042783737,0.00025404419284313917,0.005436698906123638,1.1636937856674194,0,0,0,0,0,0
1776237812553536256,1.0,0.0,0.0,0.0,0.02872120589017868,0.020163414999842644,58.88805788755417,2.6580608391668648e-05,0.00544345797970891,1.157474398612976,0,0,0,0,0,0
1776237812565676032,1.0,0.0,0.0,0.0,0.028720147907733917,0.020228788256645203,58.90190905332565,-0.00020384979143273085,0.005452273413538933,1.1512683629989624,0,0,0,0,0,0
1776237812580717056,1.0,0.0,0.0,0.0,0.028714902698993683,0.020310675725340843,58.91912096738815,-0.0004960052901878953,0.005466286558657885,1.1435400247573853,0,0,0,0,0,0
1776237812593249024,1.0,0.0,0.0,0.0,0.02870524674654007,0.020392797887325287,58.936218440532684,-0.00079273188021034,0.005483637563884258,1.1358449459075928,0,0,0,0,0,0
1776237812605738752,1.0,0.0,0.0,0.0,0.02869730442762375,0.020442204549908638,58.946418941020966,-0.000972918001934886,0.005495643708854914,1.1312252283096313,0,0,0,0,0,0
1776237812618124800,1.0,0.0,0.0,0.0,0.028680436313152313,0.020524803549051285,58.96332949399948,-0.0012764051789417863,0.005517732352018356,1.1235666275024414,0,0,0,0,0,0
1776237812635537664,1.0,0.0,0.0,0.0,0.028663650155067444,0.02059113048017025,58.97677630186081,-0.0015214014565572143,0.00553663307800889,1.1174275875091553,0,0,0,0,0,0
1776237812668952832,1.0,0.0,0.0,0.0,0.028627172112464905,0.020707763731479645,59.000129878520966,-0.0019525601528584957,0.005572071764618158,1.1065824031829834,0,0,0,0,0,0
1776237812685874944,1.0,0.0,0.0,0.0,0.02855159342288971,0.020892763510346413,59.03636568784714,-0.002625965978950262,0.005644054152071476,1.089492678642273,0,0,0,0,0,0
1776237812700709632,1.0,0.0,0.0,0.0,0.02850992977619171,0.020977718755602837,59.05265063047409,-0.0029276665300130844,0.00568340253084898,1.0816625356674194,0,0,0,0,0,0
1776237812717372672,1.0,0.0,0.0,0.0,0.028454020619392395,0.02108045667409897,59.072036921978,-0.0032827313989400864,0.005732178222388029,1.072200059890747,0,0,0,0,0,0
1776237812730600448,1.0,0.0,0.0,0.0,0.028413228690624237,0.021149443462491035,59.084865748882294,-0.0035144470166414976,0.005765555892139673,1.0658934116363525,0,0,0,0,0,0
1776237812746445056,1.0,0.0,0.0,0.0,0.028358370065689087,0.021236250177025795,59.100795924663544,-0.003798000980168581,0.005808704532682896,1.0579967498779297,0,0,0,0,0,0
1776237812759768320,1.0,0.0,0.0,0.0,0.028299324214458466,0.021323727443814278,59.116604030132294,-0.004073038697242737,0.005855563562363386,1.0500973463058472,0,0,0,0,0,0
1776237812773235712,1.0,0.0,0.0,0.0,0.028249166905879974,0.021394239738583565,59.129165828228,-0.00428477767854929,0.005897023249417543,1.0437489748001099,0,0,0,0,0,0
1776237812787107584,1.0,0.0,0.0,0.0,0.0281829833984375,0.02148311212658882,59.14476031064987,-0.004536125343292952,0.0059531331062316895,1.035815715789795,0,0,0,0,0,0
1776237812801914880,1.0,0.0,0.0,0.0,0.02811315655708313,0.021572846919298172,59.16023653745651,-0.004770289640873671,0.006011713296175003,1.0278475284576416,0,0,0,0,0,0
1776237812816499968,1.0,0.0,0.0,0.0,0.028054848313331604,0.02164527401328087,59.17253130674362,-0.004944885615259409,0.0060591744258999825,1.0214489698410034,0,0,0,0,0,0
1776237812829430272,1.0,0.0,0.0,0.0,0.027979128062725067,0.02173660136759281,59.18779391050339,-0.005148598924279213,0.006116895936429501,1.0134645700454712,0,0,0,0,0,0
1776237812842238976,1.0,0.0,0.0,0.0,0.02791641652584076,0.021810267120599747,59.199917018413544,-0.00530156260356307,0.006160153541713953,1.0070525407791138,0,0,0,0,0,0
1776237812855961856,1.0,0.0,0.0,0.0,0.02783551812171936,0.021903052926063538,59.21496218442917,-0.005483291577547789,0.0062100510112941265,0.9989984631538391,0,0,0,0,0,0
1776237812868157440,1.0,0.0,0.0,0.0,0.027768880128860474,0.021977800875902176,59.226909816265106,-0.005622217431664467,0.0062470207922160625,0.9925565719604492,0,0,0,0,0,0
1776237812881904640,1.0,0.0,0.0,0.0,0.027683287858963013,0.02207183465361595,59.24173754453659,-0.005788279231637716,0.006290003191679716,0.9845050573348999,0,0,0,0,0,0
1776237812909998336,1.0,0.0,0.0,0.0,0.027559399604797363,0.022204522043466568,59.262294948101044,-0.00600743293762207,0.006346463225781918,0.9731034636497498,0,0,0,0,0,0
1776237812933530880,1.0,0.0,0.0,0.0,0.027431055903434753,0.022338414564728737,59.28261202573776,-0.0062130591832101345,0.006406022235751152,0.9616685509681702,0,0,0,0,0,0
1776237812951309568,1.0,0.0,0.0,0.0,0.027259990572929382,0.022512540221214294,59.308376491069794,-0.00645263260230422,0.006494696717709303,0.9468307495117188,0,0,0,0,0,0
1776237812967530752,1.0,0.0,0.0,0.0,0.027162320911884308,0.02261037938296795,59.322517573833466,-0.006566627882421017,0.006551310885697603,0.9386135935783386,0,0,0,0,0,0
1776237812979816448,1.0,0.0,0.0,0.0,0.02708303928375244,0.02268928289413452,59.3337442278862,-0.006644856184720993,0.006599197164177895,0.9320422410964966,0,0,0,0,0,0
1776237812991771904,1.0,0.0,0.0,0.0,0.027002893388271332,0.022768761962652206,59.34488695859909,-0.006711494643241167,0.006646933499723673,0.925463855266571,0,0,0,0,0,0
1776237813007051520,1.0,0.0,0.0,0.0,0.02690168470144272,0.02286890149116516,59.35870760679245,-0.0067800600081682205,0.006703719962388277,0.9172370433807373,0,0,0,0,0,0
1776237813019980544,1.0,0.0,0.0,0.0,0.026799552142620087,0.022969845682382584,59.37240618467331,-0.006835138890892267,0.006753692869096994,0.9090242385864258,0,0,0,0,0,0
1776237813033773312,1.0,0.0,0.0,0.0,0.026717305183410645,0.023051096126437187,59.383274257183075,-0.006871134042739868,0.006786879617720842,0.9024052023887634,0,0,0,0,0,0
1776237813045454848,1.0,0.0,0.0,0.0,0.026634663343429565,0.02313270978629589,59.39406222105026,-0.006901242304593325,0.006814238149672747,0.8957682847976685,0,0,0,0,0,0
1776237813057007360,1.0,0.0,0.0,0.0,0.026551686227321625,0.023214617744088173,59.40477389097214,-0.006927716080099344,0.00683590630069375,0.8891456127166748,0,0,0,0,0,0
1776237813072818176,1.0,0.0,0.0,0.0,0.02646840363740921,0.023296751081943512,59.415405452251434,-0.006953035015612841,0.006851856131106615,0.88252192735672,0,0,0,0,0,0
1776237813084196608,1.0,0.0,0.0,0.0,0.026363857090473175,0.023399628698825836,59.42857760190964,-0.006986292079091072,0.006863025017082691,0.8742160201072693,0,0,0,0,0,0
1776237813099690496,1.0,0.0,0.0,0.0,0.026258796453475952,0.023502590134739876,59.441631495952606,-0.007023342419415712,0.006862752605229616,0.8658878803253174,0,0,0,0,0,0
1776237813121602048,1.0,0.0,0.0,0.0,0.026174314320087433,0.023584900423884392,59.45198076963425,-0.007056199945509434,0.006854164879769087,0.8592084646224976,0,0,0,0,0,0
1776237813147133696,1.0,0.0,0.0,0.0,0.025939688086509705,0.02381032519042492,59.48003405332565,-0.007169906049966812,0.006802123971283436,0.8408458828926086,0,0,0,0,0,0
1776237813160429056,1.0,0.0,0.0,0.0,0.02580990642309189,0.023932432755827904,59.49507921934128,-0.0072516994550824165,0.00676500890403986,0.8307413458824158,0,0,0,0,0,0
1776237813174523136,1.0,0.0,0.0,0.0,0.02572251856327057,0.02401346154510975,59.5050088763237,-0.007314249407500029,0.006739278323948383,0.8239964842796326,0,0,0,0,0,0
1776237813188046592,1.0,0.0,0.0,0.0,0.02561216801404953,0.024114307016134262,59.51730364561081,-0.00740159023553133,0.006706725340336561,0.815527617931366,0,0,0,0,0,0
1776237813201662208,1.0,0.0,0.0,0.0,0.025522880256175995,0.024194635450839996,59.52705019712448,-0.007479586638510227,0.006681397091597319,0.8087087869644165,0,0,0,0,0,0
1776237813215179008,1.0,0.0,0.0,0.0,0.025409892201423645,0.02429463528096676,59.53911608457565,-0.007586797699332237,0.00665208650752902,0.8001837134361267,0,0,0,0,0,0
1776237813227191808,1.0,0.0,0.0,0.0,0.02531830221414566,0.02437433786690235,59.548679530620575,-0.0076789865270257,0.006632230710238218,0.7933622002601624,0,0,0,0,0,0
1776237813239316992,1.0,0.0,0.0,0.0,0.025225579738616943,0.02445382997393608,59.55815905332565,-0.007775862701237202,0.006616838276386261,0.7865505814552307,0,0,0,0,0,0
1776237813252536832,1.0,0.0,0.0,0.0,0.02513166517019272,0.024533165618777275,59.56755846738815,-0.0078768664970994,0.006606586743146181,0.7797369360923767,0,0,0,0,0,0
1776237813265801216,1.0,0.0,0.0,0.0,0.025036513805389404,0.024612411856651306,59.576877772808075,-0.00798175297677517,0.006601782515645027,0.7729260921478271,0,0,0,0,0,0
1776237813279273472,1.0,0.0,0.0,0.0,0.024915777146816254,0.02471143938601017,59.58840960264206,-0.008117916993796825,0.006603086832910776,0.764393150806427,0,0,0,0,0,0
1776237813294127104,1.0,0.0,0.0,0.0,0.02479296177625656,0.024810537695884705,59.59980791807175,-0.008258040063083172,0.006610517390072346,0.7559095621109009,0,0,0,0,0,0
1776237813307125760,1.0,0.0,0.0,0.0,0.024693183600902557,0.02488991804420948,59.60883730649948,-0.008372252807021141,0.006620057392865419,0.74912029504776,0,0,0,0,0,0
1776237813335557120,1.0,0.0,0.0,0.0,0.024540908634662628,0.025009265169501305,59.622226893901825,-0.008549042046070099,0.006642614956945181,0.7389401793479919,0,0,0,0,0,0
1776237813360018944,1.0,0.0,0.0,0.0,0.024226374924182892,0.02524981088936329,59.64845675230026,-0.00892995297908783,0.0067330626770854,0.7184824347496033,0,0,0,0,0,0
1776237813373455360,1.0,0.0,0.0,0.0,0.024091176688671112,0.025351257994771004,59.65916842222214,-0.009096543304622173,0.00679599866271019,0.7099783420562744,0,0,0,0,0,0
1776237813385239296,1.0,0.0,0.0,0.0,0.024008847773075104,0.025412624701857567,59.665535151958466,-0.009198100306093693,0.006841732654720545,0.7048683166503906,0,0,0,0,0,0
1776237813398286848,1.0,0.0,0.0,0.0,0.023869588971138,0.025515899062156677,59.67604464292526,-0.009370854124426842,0.006930187344551086,0.6963263154029846,0,0,0,0,0,0
1776237813411504384,1.0,0.0,0.0,0.0,0.023756295442581177,0.025599541142582893,59.684360682964325,-0.009512020274996758,0.007011395879089832,0.6894771456718445,0,0,0,0,0,0
1776237813424562176,1.0,0.0,0.0,0.0,0.02361227571964264,0.025705542415380478,59.694641292095184,-0.009690511040389538,0.007124017458409071,0.6809033155441284,0,0,0,0,0,0
1776237813440584448,1.0,0.0,0.0,0.0,0.023465581238269806,0.025813313201069832,59.70478838682175,-0.009868098422884941,0.007247316651046276,0.6722654104232788,0,0,0,0,0,0
1776237813456451840,1.0,0.0,0.0,0.0,0.023316234350204468,0.02592301554977894,59.714809596538544,-0.01004184503108263,0.007380998227745295,0.6635622382164001,0,0,0,0,0,0
